social,likes,createdDate
"facebook",304,2015-01-13T05:11:45Z
"facebook",304,2015-01-13T06:12:23Z
"facebook",304,2015-01-13T07:13:00Z
"facebook",304,2015-01-13T08:13:37Z
"facebook",304,2015-01-13T09:14:14Z
"facebook",304,2015-01-13T10:14:51Z
"facebook",305,2015-01-13T11:15:27Z
"facebook",305,2015-01-13T12:16:05Z
"facebook",307,2015-01-13T13:16:42Z
"facebook",308,2015-01-13T14:17:20Z
"facebook",310,2015-01-13T15:17:57Z
"facebook",310,2015-01-13T16:18:35Z
"facebook",310,2015-01-13T17:19:14Z
"facebook",310,2015-01-13T18:19:55Z
"facebook",310,2015-01-13T19:20:33Z
"facebook",310,2015-01-13T20:21:11Z
"facebook",310,2015-01-13T21:21:52Z
"facebook",310,2015-01-13T22:22:31Z
"facebook",312,2015-01-13T23:23:23Z
"facebook",312,2015-01-14T00:24:02Z
"facebook",312,2015-01-14T01:24:40Z
"facebook",313,2015-01-14T02:25:19Z
"facebook",313,2015-01-14T03:25:57Z
"facebook",313,2015-01-14T04:26:36Z
"facebook",313,2015-01-14T05:27:13Z
"facebook",313,2015-01-14T06:27:51Z
"facebook",313,2015-01-14T07:28:28Z
"facebook",313,2015-01-14T08:29:06Z
"facebook",313,2015-01-14T09:29:43Z
"facebook",313,2015-01-14T10:30:20Z
"facebook",313,2015-01-14T11:30:57Z
"facebook",313,2015-01-14T12:31:34Z
"facebook",313,2015-01-14T13:32:13Z
"facebook",314,2015-01-14T14:32:52Z
"facebook",314,2015-01-14T15:33:30Z
"facebook",314,2015-01-14T16:34:08Z
"facebook",314,2015-01-14T17:34:48Z
"facebook",315,2015-01-14T18:35:27Z
"facebook",315,2015-01-14T19:36:06Z
"facebook",315,2015-01-14T20:36:45Z
"facebook",315,2015-01-14T21:37:24Z
"facebook",316,2015-01-14T22:38:04Z
"facebook",316,2015-01-14T23:38:44Z
"facebook",316,2015-01-15T00:39:24Z
"facebook",316,2015-01-15T01:40:03Z
"facebook",316,2015-01-15T02:40:42Z
"instagram",1126,2015-01-12T21:06:52Z
"instagram",1126,2015-01-12T22:07:35Z
"instagram",1128,2015-01-12T23:08:15Z
"instagram",1129,2015-01-13T00:08:52Z
"instagram",1129,2015-01-13T01:09:31Z
"instagram",1129,2015-01-13T02:10:10Z
"instagram",1129,2015-01-13T03:10:48Z
"instagram",1130,2015-01-13T04:11:26Z
"instagram",1130,2015-01-13T05:12:03Z
"instagram",1130,2015-01-13T06:12:40Z
"instagram",1130,2015-01-13T07:13:17Z
"instagram",1130,2015-01-13T08:13:54Z
"instagram",1130,2015-01-13T09:14:31Z
"instagram",1131,2015-01-13T10:15:08Z
"instagram",1133,2015-01-13T11:15:45Z
"instagram",1131,2015-01-13T12:16:22Z
"instagram",1132,2015-01-13T13:17:00Z
"instagram",1132,2015-01-13T14:17:38Z
"instagram",1136,2015-01-13T15:18:16Z
"instagram",1139,2015-01-13T16:18:53Z
"instagram",1141,2015-01-13T17:19:34Z
"instagram",1142,2015-01-13T18:20:13Z
"instagram",1142,2015-01-13T19:20:52Z
"instagram",1143,2015-01-13T20:21:31Z
"instagram",1145,2015-01-13T21:22:10Z
"instagram",1145,2015-01-13T22:22:50Z
"instagram",1146,2015-01-13T23:23:41Z
"instagram",1146,2015-01-14T00:24:20Z
"instagram",1147,2015-01-14T01:24:59Z
"instagram",1147,2015-01-14T02:25:38Z
"instagram",1147,2015-01-14T03:26:17Z
"instagram",1147,2015-01-14T04:26:54Z
"instagram",1147,2015-01-14T05:27:31Z
"instagram",1147,2015-01-14T06:28:09Z
"instagram",1147,2015-01-14T07:28:47Z
"instagram",1147,2015-01-14T08:29:24Z
"instagram",1147,2015-01-14T09:30:01Z
"instagram",1148,2015-01-14T10:30:38Z
"instagram",1148,2015-01-14T11:31:15Z
"instagram",1150,2015-01-14T12:31:53Z
"instagram",1151,2015-01-14T13:32:32Z
"instagram",1153,2015-01-14T14:33:11Z
"instagram",1155,2015-01-14T15:33:49Z
"instagram",1155,2015-01-14T16:34:27Z
"instagram",1155,2015-01-14T17:35:07Z
"instagram",1155,2015-01-14T18:35:46Z
"instagram",1157,2015-01-14T19:36:24Z
"instagram",1157,2015-01-14T20:37:05Z
"instagram",1159,2015-01-14T21:37:44Z
"instagram",1160,2015-01-14T22:38:23Z
"instagram",1161,2015-01-14T23:39:03Z
"instagram",1161,2015-01-15T00:39:43Z
"instagram",1161,2015-01-15T01:40:21Z
"instagram",1161,2015-01-15T02:41:01Z
"facebook",316,2015-01-15T03:41:21Z
"instagram",1161,2015-01-15T03:41:39Z
"facebook",316,2015-01-15T04:42:00Z
"instagram",1162,2015-01-15T04:42:19Z
"facebook",316,2015-01-15T05:42:40Z
"instagram",1162,2015-01-15T05:42:59Z
"facebook",316,2015-01-15T06:43:19Z
"instagram",1163,2015-01-15T06:43:38Z
"facebook",316,2015-01-15T07:43:57Z
"instagram",1163,2015-01-15T07:44:16Z
"facebook",316,2015-01-15T08:44:36Z
"instagram",1163,2015-01-15T08:44:55Z
"facebook",316,2015-01-15T09:45:14Z
"instagram",1163,2015-01-15T09:45:33Z
"facebook",316,2015-01-15T10:45:53Z
"instagram",1164,2015-01-15T10:46:11Z
"facebook",316,2015-01-15T11:46:30Z
"instagram",1165,2015-01-15T11:46:49Z
"facebook",316,2015-01-15T12:47:09Z
"instagram",1165,2015-01-15T12:47:28Z
"facebook",316,2015-01-15T13:47:49Z
"instagram",1170,2015-01-15T13:48:07Z
"facebook",316,2015-01-15T14:48:27Z
"instagram",1173,2015-01-15T14:48:46Z
"facebook",316,2015-01-15T15:49:06Z
"instagram",1174,2015-01-15T15:49:25Z
"facebook",317,2015-01-15T16:49:45Z
"instagram",1174,2015-01-15T16:50:04Z
"facebook",317,2015-01-15T17:50:24Z
"instagram",1176,2015-01-15T17:50:43Z
"facebook",317,2015-01-15T18:51:03Z
"facebook",317,2015-01-15T19:51:10Z
"instagram",1176,2015-01-15T19:51:30Z
"facebook",317,2015-01-15T20:51:50Z
"instagram",1176,2015-01-15T20:52:12Z
"facebook",317,2015-01-15T21:52:36Z
"facebook",317,2015-01-15T22:53:37Z
"facebook",317,2015-01-15T23:54:17Z
"facebook",317,2015-01-16T00:54:58Z
"instagram",1177,2015-01-16T00:55:18Z
"facebook",317,2015-01-16T01:55:38Z
"instagram",1176,2015-01-16T01:55:57Z
"facebook",317,2015-01-16T02:56:18Z
"instagram",1176,2015-01-16T02:56:37Z
"facebook",317,2015-01-16T03:56:58Z
"instagram",1176,2015-01-16T03:57:17Z
"facebook",317,2015-01-16T04:57:37Z
"instagram",1176,2015-01-16T04:57:55Z
"facebook",317,2015-01-16T05:58:16Z
"instagram",1176,2015-01-16T05:58:35Z
"facebook",317,2015-01-16T06:58:56Z
"instagram",1176,2015-01-16T06:59:14Z
"facebook",317,2015-01-16T07:59:35Z
"instagram",1176,2015-01-16T07:59:54Z
"facebook",317,2015-01-16T09:00:13Z
"instagram",1176,2015-01-16T09:00:32Z
"facebook",317,2015-01-16T10:00:52Z
"instagram",1175,2015-01-16T10:01:11Z
"facebook",317,2015-01-16T11:01:31Z
"instagram",1176,2015-01-16T11:01:50Z
"facebook",318,2015-01-16T12:02:09Z
"instagram",1176,2015-01-16T12:02:28Z
"facebook",318,2015-01-16T13:02:48Z
"instagram",1177,2015-01-16T13:03:07Z
"facebook",318,2015-01-16T14:03:26Z
"instagram",1177,2015-01-16T14:03:45Z
"facebook",318,2015-01-16T15:04:05Z
"instagram",1177,2015-01-16T15:04:25Z
"facebook",318,2015-01-16T16:04:45Z
"instagram",1178,2015-01-16T16:05:04Z
"facebook",318,2015-01-16T17:05:25Z
"instagram",1187,2015-01-16T17:05:44Z
"facebook",318,2015-01-16T18:06:04Z
"instagram",1189,2015-01-16T18:06:23Z
"facebook",318,2015-01-16T19:06:44Z
"instagram",1190,2015-01-16T19:07:03Z
"facebook",318,2015-01-16T20:07:23Z
"instagram",1192,2015-01-16T20:07:44Z
"facebook",318,2015-01-16T21:08:12Z
"instagram",1192,2015-01-16T21:08:31Z
"facebook",318,2015-01-16T22:08:54Z
"instagram",1193,2015-01-16T22:09:14Z
"facebook",318,2015-01-16T23:09:35Z
"instagram",1193,2015-01-16T23:09:54Z
"facebook",318,2015-01-17T00:10:21Z
"instagram",1193,2015-01-17T00:10:41Z
"facebook",318,2015-01-17T01:11:00Z
"instagram",1193,2015-01-17T01:11:20Z
"facebook",318,2015-01-17T02:11:40Z
"instagram",1193,2015-01-17T02:11:59Z
"facebook",318,2015-01-17T03:12:20Z
"instagram",1193,2015-01-17T03:12:39Z
"facebook",318,2015-01-17T04:13:01Z
"instagram",1193,2015-01-17T04:13:20Z
"facebook",318,2015-01-17T05:13:40Z
"instagram",1193,2015-01-17T05:13:59Z
"facebook",318,2015-01-17T06:14:20Z
"instagram",1193,2015-01-17T06:14:39Z
"facebook",318,2015-01-17T07:14:59Z
"instagram",1194,2015-01-17T07:15:18Z
"facebook",318,2015-01-17T08:15:38Z
"instagram",1195,2015-01-17T08:15:56Z
"facebook",318,2015-01-17T09:16:17Z
"instagram",1195,2015-01-17T09:16:36Z
"facebook",318,2015-01-17T10:16:56Z
"instagram",1195,2015-01-17T10:17:16Z
"facebook",318,2015-01-17T11:17:35Z
"instagram",1196,2015-01-17T11:17:54Z
"facebook",318,2015-01-17T12:18:14Z
"instagram",1196,2015-01-17T12:18:33Z
"facebook",318,2015-01-17T13:18:53Z
"instagram",1196,2015-01-17T13:19:12Z
"facebook",318,2015-01-17T14:19:34Z
"instagram",1196,2015-01-17T14:19:57Z
"facebook",318,2015-01-17T15:20:15Z
"instagram",1197,2015-01-17T15:20:40Z
"facebook",319,2015-01-17T16:21:03Z
"instagram",1197,2015-01-17T16:21:22Z
"facebook",319,2015-01-17T17:21:43Z
"instagram",1197,2015-01-17T17:22:03Z
"facebook",319,2015-01-17T18:22:24Z
"instagram",1198,2015-01-17T18:22:43Z
"facebook",319,2015-01-17T19:23:04Z
"instagram",1198,2015-01-17T19:23:24Z
"facebook",319,2015-01-17T20:23:45Z
"instagram",1198,2015-01-17T20:24:05Z
"facebook",319,2015-01-17T21:24:26Z
"instagram",1197,2015-01-17T21:24:47Z
"facebook",320,2015-01-17T22:25:07Z
"instagram",1201,2015-01-17T22:25:28Z
"facebook",321,2015-01-17T23:25:48Z
"instagram",1204,2015-01-17T23:26:08Z
"facebook",321,2015-01-18T00:26:28Z
"instagram",1204,2015-01-18T00:26:49Z
"facebook",322,2015-01-18T01:27:08Z
"instagram",1205,2015-01-18T01:27:29Z
"facebook",322,2015-01-18T02:27:48Z
"instagram",1205,2015-01-18T02:28:09Z
"facebook",322,2015-01-18T03:28:28Z
"instagram",1205,2015-01-18T03:28:48Z
"facebook",322,2015-01-18T04:29:10Z
"instagram",1206,2015-01-18T04:29:30Z
"facebook",322,2015-01-18T05:29:50Z
"instagram",1206,2015-01-18T05:30:10Z
"facebook",323,2015-01-18T06:30:30Z
"instagram",1206,2015-01-18T06:30:49Z
"facebook",323,2015-01-18T07:31:08Z
"instagram",1206,2015-01-18T07:31:28Z
"facebook",323,2015-01-18T08:31:48Z
"instagram",1206,2015-01-18T08:32:08Z
"facebook",323,2015-01-18T09:32:27Z
"instagram",1206,2015-01-18T09:32:46Z
"facebook",325,2015-01-18T10:33:06Z
"instagram",1207,2015-01-18T10:33:25Z
"facebook",325,2015-01-18T11:33:44Z
"instagram",1207,2015-01-18T11:34:04Z
"facebook",325,2015-01-18T12:34:24Z
"instagram",1207,2015-01-18T12:34:44Z
"facebook",325,2015-01-18T13:35:02Z
"instagram",1208,2015-01-18T13:35:22Z
"facebook",325,2015-01-18T14:35:42Z
"instagram",1207,2015-01-18T14:36:03Z
"facebook",325,2015-01-18T15:36:23Z
"instagram",1207,2015-01-18T15:36:44Z
"facebook",325,2015-01-18T16:37:04Z
"instagram",1209,2015-01-18T16:37:24Z
"facebook",325,2015-01-18T17:37:46Z
"instagram",1211,2015-01-18T17:38:20Z
"facebook",325,2015-01-18T18:38:49Z
"instagram",1212,2015-01-18T18:39:09Z
"facebook",325,2015-01-18T19:39:30Z
"instagram",1212,2015-01-18T19:39:51Z
"facebook",325,2015-01-18T20:40:13Z
"instagram",1212,2015-01-18T20:40:35Z
"facebook",325,2015-01-18T21:40:55Z
"instagram",1214,2015-01-18T21:41:17Z
"facebook",325,2015-01-18T22:41:38Z
"instagram",1214,2015-01-18T22:41:59Z
"facebook",325,2015-01-18T23:42:19Z
"instagram",1215,2015-01-18T23:42:39Z
"facebook",325,2015-01-19T00:42:59Z
"instagram",1215,2015-01-19T00:43:19Z
"facebook",325,2015-01-19T01:43:39Z
"instagram",1215,2015-01-19T01:44:00Z
"facebook",325,2015-01-19T02:44:20Z
"instagram",1215,2015-01-19T02:44:40Z
"facebook",325,2015-01-19T03:44:59Z
"instagram",1215,2015-01-19T03:45:20Z
"facebook",325,2015-01-19T04:45:39Z
"instagram",1215,2015-01-19T04:45:59Z
"facebook",325,2015-01-19T05:46:19Z
"instagram",1215,2015-01-19T05:46:39Z
"facebook",325,2015-01-19T06:46:58Z
"instagram",1215,2015-01-19T06:47:19Z
"facebook",325,2015-01-19T07:47:38Z
"instagram",1215,2015-01-19T07:47:58Z
"facebook",325,2015-01-19T08:48:18Z
"instagram",1215,2015-01-19T08:48:37Z
"facebook",325,2015-01-19T09:48:56Z
"instagram",1216,2015-01-19T09:49:16Z
"facebook",325,2015-01-19T10:49:35Z
"instagram",1216,2015-01-19T10:49:55Z
"facebook",325,2015-01-19T11:50:15Z
"instagram",1227,2015-01-19T11:50:35Z
"facebook",325,2015-01-19T12:50:55Z
"instagram",1232,2015-01-19T12:51:15Z
"facebook",326,2015-01-19T13:51:34Z
"instagram",1236,2015-01-19T13:51:54Z
"facebook",326,2015-01-19T14:52:14Z
"instagram",1238,2015-01-19T14:52:36Z
"facebook",327,2015-01-19T15:52:55Z
"instagram",1242,2015-01-19T15:53:16Z
"facebook",327,2015-01-19T16:53:37Z
"instagram",1243,2015-01-19T16:53:58Z
"facebook",327,2015-01-19T17:54:19Z
"instagram",1245,2015-01-19T17:54:43Z
"facebook",328,2015-01-19T18:55:08Z
"instagram",1248,2015-01-19T18:55:29Z
"facebook",328,2015-01-19T19:55:49Z
"instagram",1252,2015-01-19T19:56:11Z
"facebook",328,2015-01-19T20:56:31Z
"instagram",1253,2015-01-19T20:56:52Z
"facebook",328,2015-01-19T21:57:13Z
"instagram",1253,2015-01-19T21:57:35Z
"facebook",328,2015-01-19T22:57:55Z
"instagram",1255,2015-01-19T22:58:16Z
"facebook",328,2015-01-19T23:58:36Z
"instagram",1255,2015-01-19T23:58:57Z
"facebook",328,2015-01-20T00:59:17Z
"instagram",1256,2015-01-20T00:59:38Z
"facebook",328,2015-01-20T01:59:58Z
"instagram",1256,2015-01-20T02:00:18Z
"facebook",328,2015-01-20T03:00:38Z
"instagram",1256,2015-01-20T03:00:59Z
"facebook",328,2015-01-20T04:01:18Z
"instagram",1256,2015-01-20T04:01:39Z
"facebook",328,2015-01-20T05:01:59Z
"instagram",1256,2015-01-20T05:02:20Z
"facebook",328,2015-01-20T06:02:39Z
"instagram",1256,2015-01-20T06:03:00Z
"facebook",328,2015-01-20T07:03:19Z
"instagram",1256,2015-01-20T07:03:40Z
"facebook",328,2015-01-20T08:03:59Z
"instagram",1256,2015-01-20T08:04:21Z
"facebook",328,2015-01-20T09:04:40Z
"instagram",1257,2015-01-20T09:05:02Z
"facebook",328,2015-01-20T10:05:21Z
"instagram",1257,2015-01-20T10:05:41Z
"facebook",328,2015-01-20T11:06:00Z
"instagram",1259,2015-01-20T11:06:21Z
"facebook",328,2015-01-20T12:06:40Z
"instagram",1260,2015-01-20T12:07:01Z
"facebook",328,2015-01-20T13:07:20Z
"instagram",1262,2015-01-20T13:07:41Z
"facebook",328,2015-01-20T14:08:00Z
"instagram",1262,2015-01-20T14:08:21Z
"facebook",329,2015-01-20T15:08:40Z
"instagram",1262,2015-01-20T15:09:01Z
"facebook",329,2015-01-20T16:09:20Z
"instagram",1262,2015-01-20T16:09:41Z
"facebook",329,2015-01-20T17:10:01Z
"instagram",1267,2015-01-20T17:10:22Z
"facebook",330,2015-01-20T18:10:42Z
"instagram",1274,2015-01-20T18:11:03Z
"facebook",331,2015-01-20T19:11:22Z
"instagram",1276,2015-01-20T19:11:43Z
"facebook",331,2015-01-20T20:12:03Z
"instagram",1280,2015-01-20T20:12:24Z
"facebook",331,2015-01-20T21:12:45Z
"instagram",1292,2015-01-20T21:13:07Z
"facebook",331,2015-01-20T22:13:28Z
"instagram",1301,2015-01-20T22:13:50Z
"facebook",331,2015-01-20T23:14:12Z
"instagram",1302,2015-01-20T23:14:33Z
"facebook",331,2015-01-21T00:14:52Z
"instagram",1303,2015-01-21T00:15:14Z
"facebook",331,2015-01-21T01:15:33Z
"instagram",1303,2015-01-21T01:15:55Z
"facebook",331,2015-01-21T02:16:13Z
"instagram",1304,2015-01-21T02:16:35Z
"facebook",331,2015-01-21T03:16:54Z
"instagram",1304,2015-01-21T03:17:16Z
"facebook",331,2015-01-21T04:17:35Z
"instagram",1304,2015-01-21T04:17:57Z
"facebook",331,2015-01-21T05:18:16Z
"instagram",1304,2015-01-21T05:18:37Z
"facebook",331,2015-01-21T06:18:56Z
"instagram",1304,2015-01-21T06:19:18Z
"facebook",331,2015-01-21T07:19:37Z
"instagram",1304,2015-01-21T07:19:59Z
"facebook",331,2015-01-21T08:20:18Z
"instagram",1305,2015-01-21T08:20:41Z
"facebook",331,2015-01-21T09:20:58Z
"instagram",1307,2015-01-21T09:21:19Z
"facebook",335,2015-01-21T10:21:38Z
"instagram",1308,2015-01-21T10:21:59Z
"facebook",341,2015-01-21T11:22:17Z
"instagram",1308,2015-01-21T11:22:39Z
"facebook",347,2015-01-21T12:22:57Z
"instagram",1315,2015-01-21T12:23:19Z
"facebook",349,2015-01-21T13:23:37Z
"instagram",1320,2015-01-21T13:23:59Z
"facebook",356,2015-01-21T14:24:18Z
"instagram",1327,2015-01-21T14:24:40Z
"facebook",360,2015-01-21T15:24:59Z
"instagram",1330,2015-01-21T15:25:21Z
"facebook",364,2015-01-21T16:25:40Z
"instagram",1332,2015-01-21T16:26:02Z
"facebook",366,2015-01-21T17:26:21Z
"instagram",1336,2015-01-21T17:26:42Z
"facebook",368,2015-01-21T18:27:01Z
"instagram",1338,2015-01-21T18:27:33Z
"facebook",371,2015-01-21T19:27:43Z
"instagram",1341,2015-01-21T19:28:05Z
"facebook",374,2015-01-21T20:28:23Z
"instagram",1342,2015-01-21T20:28:45Z
"facebook",385,2015-01-21T21:29:05Z
"instagram",1343,2015-01-21T21:29:27Z
"facebook",396,2015-01-21T22:29:47Z
"instagram",1347,2015-01-21T22:30:09Z
"facebook",398,2015-01-21T23:30:30Z
"instagram",1348,2015-01-21T23:30:52Z
"facebook",402,2015-01-22T00:31:11Z
"instagram",1348,2015-01-22T00:31:33Z
"facebook",404,2015-01-22T01:31:53Z
"instagram",1348,2015-01-22T01:32:14Z
"facebook",404,2015-01-22T02:32:34Z
"instagram",1348,2015-01-22T02:32:56Z
"facebook",404,2015-01-22T03:33:15Z
"instagram",1348,2015-01-22T03:33:37Z
"facebook",404,2015-01-22T04:33:56Z
"instagram",1349,2015-01-22T04:34:18Z
"facebook",404,2015-01-22T05:34:37Z
"instagram",1349,2015-01-22T05:34:59Z
"facebook",404,2015-01-22T06:35:18Z
"instagram",1349,2015-01-22T06:35:39Z
"facebook",407,2015-01-22T07:35:58Z
"instagram",1350,2015-01-22T07:36:20Z
"facebook",410,2015-01-22T08:36:38Z
"instagram",1351,2015-01-22T08:37:01Z
"facebook",422,2015-01-22T09:37:18Z
"instagram",1356,2015-01-22T09:37:40Z
"facebook",429,2015-01-22T10:37:59Z
"instagram",1359,2015-01-22T10:38:24Z
"facebook",435,2015-01-22T11:38:39Z
"instagram",1359,2015-01-22T11:39:01Z
"facebook",440,2015-01-22T12:39:20Z
"instagram",1359,2015-01-22T12:39:42Z
"facebook",446,2015-01-22T13:40:01Z
"instagram",1365,2015-01-22T13:40:25Z
"facebook",449,2015-01-22T14:40:44Z
"instagram",1369,2015-01-22T14:41:07Z
"facebook",453,2015-01-22T15:41:27Z
"instagram",1371,2015-01-22T15:41:49Z
"facebook",461,2015-01-22T16:42:08Z
"instagram",1373,2015-01-22T16:42:31Z
"facebook",474,2015-01-22T17:42:59Z
"instagram",1376,2015-01-22T17:43:22Z
"facebook",482,2015-01-22T18:43:41Z
"instagram",1378,2015-01-22T18:44:03Z
"facebook",487,2015-01-22T19:44:22Z
"instagram",1378,2015-01-22T19:44:46Z
"facebook",491,2015-01-22T20:45:05Z
"instagram",1382,2015-01-22T20:45:28Z
"facebook",497,2015-01-22T21:45:48Z
"instagram",1382,2015-01-22T21:46:11Z
"facebook",500,2015-01-22T22:46:32Z
"instagram",1382,2015-01-22T22:46:55Z
"facebook",501,2015-01-22T23:47:15Z
"instagram",1384,2015-01-22T23:47:37Z
"facebook",501,2015-01-23T00:47:57Z
"instagram",1386,2015-01-23T00:48:19Z
"facebook",501,2015-01-23T01:48:40Z
"instagram",1387,2015-01-23T01:49:02Z
"facebook",501,2015-01-23T02:49:22Z
"instagram",1387,2015-01-23T02:49:44Z
"facebook",501,2015-01-23T03:50:04Z
"instagram",1387,2015-01-23T03:50:37Z
"facebook",502,2015-01-23T04:50:47Z
"instagram",1387,2015-01-23T04:51:09Z
"facebook",502,2015-01-23T05:51:29Z
"instagram",1387,2015-01-23T05:51:52Z
"facebook",504,2015-01-23T06:52:11Z
"instagram",1387,2015-01-23T06:52:33Z
"facebook",505,2015-01-23T07:52:52Z
"instagram",1391,2015-01-23T07:53:14Z
"facebook",505,2015-01-23T08:53:33Z
"instagram",1391,2015-01-23T08:53:56Z
"facebook",504,2015-01-23T09:54:14Z
"instagram",1391,2015-01-23T09:54:36Z
"facebook",508,2015-01-23T10:54:55Z
"instagram",1391,2015-01-23T10:55:17Z
"facebook",510,2015-01-23T11:55:35Z
"instagram",1393,2015-01-23T11:55:57Z
"facebook",512,2015-01-23T12:56:16Z
"instagram",1395,2015-01-23T12:56:39Z
"facebook",514,2015-01-23T13:56:58Z
"instagram",1397,2015-01-23T13:57:20Z
"facebook",517,2015-01-23T14:57:40Z
"instagram",1397,2015-01-23T14:58:03Z
"facebook",518,2015-01-23T15:58:23Z
"instagram",1399,2015-01-23T15:58:46Z
"facebook",520,2015-01-23T16:59:05Z
"instagram",1400,2015-01-23T16:59:32Z
"facebook",523,2015-01-23T17:59:51Z
"instagram",1402,2015-01-23T18:00:14Z
"facebook",524,2015-01-23T19:00:32Z
"instagram",1403,2015-01-23T19:00:55Z
"facebook",525,2015-01-23T20:01:14Z
"instagram",1406,2015-01-23T20:01:37Z
"facebook",526,2015-01-23T21:01:56Z
"instagram",1411,2015-01-23T21:02:20Z
"facebook",527,2015-01-23T22:02:39Z
"instagram",1412,2015-01-23T22:03:03Z
"facebook",528,2015-01-23T23:03:22Z
"instagram",1416,2015-01-23T23:03:46Z
"facebook",528,2015-01-24T00:04:04Z
"instagram",1417,2015-01-24T00:04:27Z
"facebook",528,2015-01-24T01:04:46Z
"instagram",1419,2015-01-24T01:05:09Z
"facebook",528,2015-01-24T02:05:27Z
"instagram",1420,2015-01-24T02:05:52Z
"facebook",528,2015-01-24T03:06:16Z
"instagram",1420,2015-01-24T03:06:39Z
"facebook",528,2015-01-24T04:06:57Z
"instagram",1420,2015-01-24T04:07:20Z
"facebook",528,2015-01-24T05:07:38Z
"instagram",1422,2015-01-24T05:08:01Z
"facebook",528,2015-01-24T06:08:19Z
"instagram",1423,2015-01-24T06:08:42Z
"facebook",529,2015-01-24T07:09:00Z
"instagram",1430,2015-01-24T07:09:23Z
"facebook",531,2015-01-24T08:09:41Z
"instagram",1436,2015-01-24T08:10:04Z
"facebook",531,2015-01-24T09:10:23Z
"instagram",1442,2015-01-24T09:10:46Z
"facebook",533,2015-01-24T10:11:04Z
"instagram",1447,2015-01-24T10:11:27Z
"facebook",538,2015-01-24T11:11:44Z
"instagram",1449,2015-01-24T11:12:07Z
"facebook",539,2015-01-24T12:12:25Z
"instagram",1455,2015-01-24T12:12:49Z
"facebook",544,2015-01-24T13:13:06Z
"instagram",1465,2015-01-24T13:13:30Z
"facebook",546,2015-01-24T14:13:48Z
"instagram",1467,2015-01-24T14:14:15Z
"facebook",546,2015-01-24T15:14:38Z
"instagram",1471,2015-01-24T15:15:02Z
"facebook",548,2015-01-24T16:15:20Z
"instagram",1471,2015-01-24T16:15:45Z
"facebook",550,2015-01-24T17:16:03Z
"instagram",1471,2015-01-24T17:16:39Z
"facebook",553,2015-01-24T18:17:00Z
"instagram",1473,2015-01-24T18:17:43Z
"facebook",722,2015-02-02T15:12:54Z
"instagram",1780,2015-02-02T15:13:23Z
"facebook",722,2015-02-02T15:16:13Z
"instagram",1781,2015-02-02T15:16:42Z
"facebook",722,2015-02-02T16:16:57Z
"instagram",1784,2015-02-02T16:17:27Z
"facebook",726,2015-02-02T17:17:53Z
"instagram",1789,2015-02-02T17:18:23Z
"facebook",727,2015-02-02T18:18:38Z
"instagram",1791,2015-02-02T18:19:20Z
"facebook",728,2015-02-02T19:19:52Z
"instagram",1790,2015-02-02T19:20:25Z
"facebook",729,2015-02-02T20:20:53Z
"instagram",1791,2015-02-02T20:21:23Z
"facebook",729,2015-02-02T21:21:37Z
"instagram",1793,2015-02-02T21:22:09Z
"facebook",731,2015-02-02T22:22:28Z
"instagram",1794,2015-02-02T22:22:58Z
"facebook",731,2015-02-02T23:23:14Z
"facebook",732,2015-02-03T00:23:19Z
"instagram",1792,2015-02-03T00:23:48Z
"facebook",732,2015-02-03T01:24:03Z
"instagram",1792,2015-02-03T01:24:33Z
"facebook",732,2015-02-03T02:24:46Z
"instagram",1792,2015-02-03T02:25:15Z
"facebook",732,2015-02-03T03:25:30Z
"instagram",1792,2015-02-03T03:25:59Z
"facebook",732,2015-02-03T04:26:14Z
"instagram",1792,2015-02-03T04:26:43Z
"facebook",732,2015-02-03T05:26:57Z
"instagram",1792,2015-02-03T05:27:27Z
"facebook",732,2015-02-03T06:27:42Z
"instagram",1792,2015-02-03T06:28:11Z
"facebook",732,2015-02-03T07:28:25Z
"instagram",1792,2015-02-03T07:28:55Z
"facebook",732,2015-02-03T08:29:10Z
"instagram",1792,2015-02-03T08:29:39Z
"facebook",733,2015-02-03T09:29:54Z
"instagram",1794,2015-02-03T09:30:23Z
"facebook",736,2015-02-03T10:30:37Z
"instagram",1794,2015-02-03T10:31:07Z
"facebook",740,2015-02-03T11:31:21Z
"instagram",1796,2015-02-03T11:31:50Z
"facebook",743,2015-02-03T12:32:05Z
"instagram",1797,2015-02-03T12:32:34Z
"facebook",753,2015-02-03T13:32:48Z
"instagram",1804,2015-02-03T13:33:17Z
"facebook",769,2015-02-03T14:33:31Z
"instagram",1808,2015-02-03T14:34:06Z
"facebook",780,2015-02-03T15:34:16Z
"instagram",1810,2015-02-03T15:34:47Z
"facebook",786,2015-02-03T16:35:03Z
"instagram",1813,2015-02-03T16:35:33Z
"facebook",794,2015-02-03T17:35:47Z
"instagram",1817,2015-02-03T17:36:16Z
"facebook",801,2015-02-03T18:36:31Z
"instagram",1827,2015-02-03T18:37:00Z
"facebook",811,2015-02-03T19:37:15Z
"instagram",1831,2015-02-03T19:37:45Z
"facebook",818,2015-02-03T20:37:59Z
"instagram",1839,2015-02-03T20:38:30Z
"facebook",827,2015-02-03T21:38:44Z
"instagram",1842,2015-02-03T21:39:14Z
"facebook",835,2015-02-03T22:39:29Z
"instagram",1845,2015-02-03T22:40:20Z
"facebook",835,2015-02-03T23:40:38Z
"instagram",1845,2015-02-03T23:41:08Z
