timestamp,providerId
2015-02-21T23:30:16.465Z,853114221536781289_1546125551
2015-02-21T23:30:16.748Z,905122392792306881_281362244
2015-02-21T14:19:49.052Z,925306418919565340_1563376465
2015-02-19T17:47:43.775Z,923955326730448634_19501610
2015-02-16T09:00:33.417Z,921000655401894835_276057159
2015-02-16T09:00:32.549Z,682585003147913003_1202022296
2015-02-20T23:02:24.624Z,272176456596090303_35467202
2015-02-19T23:52:21.598Z,423051692099744146_268578819
2015-02-21T23:30:16.628Z,892930579312976336_1546125551
2015-02-20T22:01:19.143Z,888525139839650091_1455242401
2015-02-21T23:30:16.612Z,880282349777494052_1546125551
2015-02-21T23:30:16.455Z,852011814899720652_1546125551
2015-02-20T17:23:05.119Z,870260198523746244_49252764
2015-02-20T18:58:15.305Z,924709284876015065_301885660
2015-02-21T06:10:03.921Z,873832406963729046_50199875
2015-02-18T19:45:17.125Z,736074888241989342_1359349080
2015-02-19T13:55:22.592Z,923861385115362448_1457505024
2015-02-19T18:48:25.525Z,923999883240343654_247905705
2015-02-14T11:12:44.777Z,911368961273147439_292580043
2015-02-21T16:20:56.720Z,925364950274599943_1574448514
2015-02-19T13:55:22.668Z,923842442204951394_478045907
2015-02-20T22:01:19.255Z,924804212772917220_37006874
2015-02-17T08:39:01.115Z,922249575870260510_1457505024
2015-02-19T15:45:37.268Z,733495019372786511_268578819
2015-02-14T12:12:45.442Z,783516374059911533_247905705
2015-02-17T12:47:34.443Z,922363353907619769_1457505024
2015-02-18T19:45:17.163Z,758725891751659110_1359349080
2015-02-19T19:49:04.691Z,924045017217729571_1562823808
2015-02-18T09:40:48.552Z,923006474929752612_1655276201
2015-02-20T21:00:20.092Z,923750715194555616_373623022
2015-02-20T21:00:20.058Z,786815088530502390_46214555
2015-02-21T11:16:18.255Z,925209676017572184_443814613
2015-02-19T21:50:55.298Z,924102785811073217_1678638569
2015-02-20T18:58:15.421Z,924712766819130681_254195374
2015-02-19T11:54:21.963Z,500589259933804953_464398769
2015-02-19T05:50:00.973Z,738339418590398008_1359349080
2015-02-16T23:05:15.795Z,921883967033990729_1050328094
2015-02-21T17:22:26.756Z,925393732252502514_1376079641
2015-02-21T23:30:16.493Z,857927559986848516_1546125551
2015-02-21T06:10:03.944Z,702688765147885723_50199875
2015-02-19T17:47:43.470Z,923981448455112808_1678638569
2015-02-16T09:00:32.929Z,788447805642205047_1050663928
2015-02-16T09:00:32.527Z,687671653469251523_1202022296
2015-02-21T16:20:56.670Z,921111115066295077_4673119
2015-02-19T21:50:55.474Z,924102670316718269_1678638569
2015-02-16T23:05:16.124Z,893465256271069207_4673119
2015-02-19T17:47:43.458Z,910938776832297835_1678638569
2015-02-19T14:56:10.635Z,923870833951139188_1457505024
2015-02-19T09:52:16.039Z,923734493422083390_22583254
2015-02-19T15:45:38.083Z,917928152206016234_1552126150
2015-02-21T14:19:49.059Z,925297786529399285_44760655
2015-02-19T11:54:21.923Z,923803707324707770_46214555
2015-02-20T17:23:05.069Z,764590935788697045_49252764
2015-02-19T11:54:21.930Z,923798669377958349_1056869123
2015-02-20T17:23:05.021Z,915372983720818683_49252764
2015-02-20T18:58:15.290Z,924739229878172752_16389206
2015-02-21T23:30:16.373Z,849926962108998182_1546125551
2015-02-14T12:12:46.436Z,789576813318795429_1056869123
2015-02-14T13:12:46.526Z,766481217423927280_1258946016
2015-02-17T09:39:00.904Z,921114837492815693_296546652
2015-02-21T02:05:30.949Z,924934192467243153_1420672011
2015-02-18T19:45:17.119Z,903568812451334911_1376079641
2015-02-19T15:45:37.930Z,909276342108946073_1552126150
2015-02-18T09:40:48.738Z,467324623183310606_35467202
2015-02-19T16:46:46.079Z,923930302438761471_1245481335
2015-02-17T09:39:00.946Z,922273255878846114_1457505024
2015-02-20T23:02:24.849Z,924838829947558212_195570197
2015-02-19T15:45:37.730Z,918632448233309459_1683966536
2015-02-17T16:29:11.649Z,917516290514514183_1056869123
2015-02-18T02:38:16.881Z,922799982364972526_296546652
2015-02-14T13:12:46.481Z,696348017171621693_1258946016
2015-02-17T15:28:50.876Z,922438128676571414_247905705
2015-02-16T10:00:43.445Z,715822948536650230_25331633
2015-02-17T10:48:00.930Z,922300650782483468_1457505024
2015-02-19T15:45:38.223Z,904399052337202445_37199240
2015-02-17T15:28:51.180Z,922380430028167079_296546652
2015-02-17T01:07:50.883Z,920348891500205048_322729819
2015-02-20T15:21:21.840Z,843378828865735833_536692082
2015-02-18T18:44:50.438Z,870536120420043389_1376079641
2015-02-20T18:58:15.329Z,776128576717098945_1050249130
2015-02-17T16:29:11.657Z,710713315931983789_488644354
2015-02-20T16:22:12.447Z,923152381338465164_1503943851
2015-02-20T23:02:24.619Z,924857038507874729_443814613
2015-02-18T18:44:50.443Z,923268360562491265_373623022
2015-02-14T14:12:47.775Z,855343377076006506_19501610
2015-02-19T13:55:22.632Z,923852169585199479_25331633
2015-02-19T11:54:22.035Z,504866167932512956_464398769
2015-02-14T16:12:47.807Z,920291105277938305_247905705
2015-02-21T23:30:16.524Z,862193035017495294_1546125551
2015-02-17T15:28:50.809Z,922456755211305290_573255479
2015-02-20T19:59:15.954Z,924754434976674182_1056869123
2015-02-17T10:48:00.644Z,922304686030087240_1457505024
2015-02-18T11:41:38.145Z,923052785029207635_296546652
2015-02-14T14:12:47.762Z,783107266312744712_19501610
2015-02-18T11:41:36.809Z,888466907742003650_6432487
2015-02-16T09:00:32.491Z,704243815709664635_1202022296
2015-02-16T09:00:34.126Z,178188766375523280_46214555
2015-02-14T12:12:46.475Z,594137756094940283_502518056
2015-02-14T14:12:47.692Z,416199222259953310_19501610
2015-02-17T20:36:08.537Z,691853111740194331_254195374
2015-02-19T15:45:37.559Z,910877360056173621_1683966536
2015-02-18T09:40:48.707Z,464344796943773025_35467202
2015-02-19T23:52:21.325Z,924158327179916273_46214555
2015-02-19T19:49:04.716Z,908909329657662222_1376079641
2015-02-17T15:28:51.097Z,803085136141323205_25331633
2015-02-20T22:01:19.114Z,923116672651725562_1455242401
2015-02-19T07:51:02.885Z,718637117152702744_50199875
2015-02-20T19:59:15.966Z,863583748686908136_1376079641
2015-02-14T13:12:47.039Z,692003223074094089_16389206
2015-02-19T23:52:21.492Z,411522235224535686_268578819
2015-02-17T09:39:00.899Z,922281199613798144_1457505024
2015-02-16T23:05:16.110Z,854294107616494214_4673119
2015-02-17T20:36:08.823Z,922510600204397816_29143530
2015-02-18T08:40:24.610Z,870234438500511005_35467202
2015-02-19T21:50:55.118Z,897757993104870227_1376079641
2015-02-16T10:00:43.586Z,921562858339727934_1355541
2015-02-19T08:51:38.717Z,923696805336286806_1562823808
2015-02-19T21:50:55.582Z,924091448155474717_1376079641
2015-02-16T23:05:15.786Z,921885816294235769_1050328094
2015-02-14T14:12:47.641Z,168973323204112161_19501610
2015-02-18T19:45:17.096Z,899917841321921756_637715482
2015-02-20T22:01:19.241Z,625487679487176289_19373546
2015-02-21T10:14:55.466Z,925195808671310052_1546125551
2015-02-20T12:18:08.238Z,902800418730976147_1546125551
2015-02-14T11:12:44.742Z,906664908601471796_292580043
2015-02-17T10:48:00.499Z,922308488820974707_1457505024
2015-02-17T20:36:08.662Z,922555970931007034_682479230
2015-02-20T12:18:07.469Z,916771929410020190_1546125551
2015-02-18T10:41:11.084Z,923029431931574738_195570197
2015-02-20T07:58:39.248Z,924399118538407689_1541927718
2015-02-20T12:18:08.214Z,893689633958306127_1546125551
2015-02-18T20:45:53.494Z,923343543820235769_478045907
2015-02-14T17:12:47.794Z,920323937916319167_476289764
2015-02-20T19:59:15.923Z,924750990435538726_296546652
2015-02-20T15:21:21.936Z,912460301864638525_344519709
2015-02-14T14:12:47.895Z,920209260977132826_642701092
2015-02-17T09:39:00.990Z,920142226781561503_6432487
2015-02-16T09:00:33.311Z,666816683372385291_261688524
2015-02-14T14:12:47.812Z,688478207440131831_642701092
2015-02-20T19:59:15.910Z,923796537620944909_235457165
2015-02-19T15:45:38.214Z,902989809629414451_37199240
2015-02-16T23:05:16.136Z,905141948995650298_4673119
2015-02-14T13:12:46.633Z,843557617020167948_1258946016
2015-02-16T09:00:32.107Z,789175495623608988_1441941441
2015-02-16T10:00:43.171Z,597672852499040607_25331633
2015-02-16T23:05:16.428Z,828876284966298297_197502647
2015-02-14T12:12:45.452Z,707098837588314498_247905705
2015-02-18T12:42:01.698Z,814426222303306718_6432487
2015-02-16T09:00:33.221Z,921174823329672223_19501610
2015-02-21T23:30:16.670Z,897829303709377506_1546125551
2015-02-16T09:00:34.467Z,919546187166333678_1564656869
2015-02-19T15:45:37.429Z,909508088612521709_1683966536
2015-02-14T12:12:46.486Z,684895519980373710_502518056
2015-02-20T22:01:19.193Z,626176236556086934_19373546
2015-02-16T14:00:34.012Z,921674808349889075_359711987
2015-02-14T13:12:46.725Z,852141825758062050_1258946016
2015-02-18T20:45:53.543Z,910731534351276746_55604165
2015-02-16T09:00:31.754Z,828809316425698075_1441941441
2015-02-19T10:52:46.404Z,923770524470386938_1546125551
2015-02-14T12:12:45.359Z,879843261072654188_16389206
2015-02-16T15:00:34.323Z,890631274757697842_14764683
2015-02-18T16:43:47.068Z,923191017521893377_306958667
2015-02-16T10:00:43.635Z,847780872983192249_1546125551
2015-02-20T11:17:08.389Z,924511195129576759_1552126150
2015-02-18T00:37:36.210Z,816099101774481924_1376079641
2015-02-19T21:50:55.493Z,666007602550238375_19373546
2015-02-16T09:00:34.504Z,887934167985110229_373623022
2015-02-19T15:45:38.052Z,914346674264079863_1552126150
2015-02-14T12:12:45.523Z,511726749844441921_247905705
2015-02-20T16:22:12.402Z,908831989677437280_1503943851
2015-02-14T13:12:47.008Z,658851852925910166_16389206
2015-02-19T22:51:40.316Z,821587676081592773_7757981
2015-02-20T11:17:08.570Z,591297061034301952_7757981
2015-02-14T17:12:47.809Z,920315968854139092_1509012791
2015-02-19T15:45:37.798Z,923917917047155788_1574448514
2015-02-19T15:45:38.142Z,923044898311109870_1552126150
2015-02-16T23:05:16.217Z,892053597121328177_1329015428
2015-02-19T19:49:04.756Z,924021003040255970_1574448514
2015-02-19T15:45:37.322Z,909499697102063126_1683966536
2015-02-20T16:22:12.465Z,924645131304758476_1574448514
2015-02-14T14:12:47.739Z,768724872008903793_19501610
2015-02-14T13:12:46.620Z,841337459857942148_1258946016
2015-02-18T11:41:36.820Z,914425709154722181_6432487
2015-02-14T12:12:45.341Z,883205349644025673_16389206
2015-02-17T09:39:00.999Z,903776124992414286_6432487
2015-02-18T12:42:01.731Z,865044252565365566_6432487
2015-02-17T10:48:00.751Z,922300326632290835_1292482365
2015-02-14T12:12:45.459Z,700016531409144668_247905705
2015-02-14T14:12:47.727Z,703934012939906918_19501610
2015-02-17T00:06:07.411Z,609934300015199742_6288808
2015-02-16T23:05:16.417Z,793273260546023727_197502647
2015-02-20T18:58:15.272Z,924738613156219118_232889321
2015-02-18T19:45:17.311Z,923289958585442668_1509012791
2015-02-16T10:00:43.650Z,908556600241424600_297468713
2015-02-16T09:00:33.326Z,799395895668315387_261688524
2015-02-19T15:45:37.825Z,919448713361360882_1683966536
2015-02-20T19:59:15.845Z,924772018494733818_1653606630
2015-02-17T09:39:00.968Z,906510184604951465_6432487
2015-02-20T12:18:07.756Z,924534210368988226_1050663928
2015-02-14T14:12:47.701Z,426858992784452813_19501610
2015-02-17T09:39:00.910Z,922278704784725287_296546652
2015-02-14T12:12:45.468Z,676844582004788135_247905705
2015-02-18T18:44:50.452Z,923263091113058149_254195374
2015-02-20T12:18:07.918Z,907026542021353636_1546125551
2015-02-16T10:00:43.576Z,894170362813370646_988847835
2015-02-19T15:45:38.284Z,915839653880415805_37199240
2015-02-19T13:55:22.655Z,884314778272047806_1546125551
2015-02-16T23:05:15.662Z,921861290603435356_296546652
2015-02-14T13:12:46.515Z,731774901434705168_1258946016
2015-02-16T23:05:15.854Z,874827664886033845_19373546
2015-02-14T12:12:45.288Z,817829591124130960_16389206
2015-02-18T08:40:24.931Z,917505135191230650_1103907785
2015-02-16T09:00:34.389Z,919740295640281840_1056869123
2015-02-20T15:21:21.984Z,924614528661506381_1360605561
2015-02-19T12:54:51.664Z,923705904558286765_364987088
2015-02-20T16:22:12.554Z,923828927144567755_1205152983
2015-02-20T11:17:09.664Z,924492089950649223_1280577733
2015-02-16T09:00:33.937Z,920925988542976462_1553095483
2015-02-17T20:36:08.581Z,922587765071112670_1279863033
2015-02-17T08:39:01.370Z,888401096746770318_580652598
2015-02-17T09:39:01.035Z,908004934986162472_6432487
2015-02-14T19:13:12.941Z,920380522690181543_1549737237
2015-02-20T18:58:15.356Z,924721732790034458_1546125551
2015-02-14T13:12:46.467Z,696331413717247437_1258946016
2015-02-18T10:41:11.098Z,923020357781363014_195570197
2015-02-17T08:39:01.695Z,919346402049078331_49252764
2015-02-18T01:37:56.295Z,867883738098010872_1103907785
2015-02-16T10:00:43.142Z,904240530763015728_1202022296
2015-02-16T15:00:34.344Z,920188672836973377_14764683
2015-02-17T09:39:00.828Z,922290201718750313_1203024414
2015-02-17T20:36:08.608Z,922582858982793964_1546125551
2015-02-19T15:45:38.122Z,919466454218309275_1552126150
2015-02-16T15:00:34.331Z,817839137738011315_14764683
2015-02-19T15:45:38.425Z,905171955450649368_443814613
2015-02-19T15:45:38.100Z,918629838872510363_1552126150
2015-02-16T23:05:16.478Z,884708960499228967_197502647
2015-02-17T00:06:07.405Z,572324886387328586_6288808
2015-02-14T12:12:46.510Z,894024753532093942_502518056
2015-02-19T11:54:22.368Z,891862698676495286_1546125551
2015-02-14T12:12:45.267Z,838142882824175119_16389206
2015-02-17T00:06:07.417Z,627405707292673807_6288808
2015-02-16T10:00:43.597Z,854814546845016478_1546125551
2015-02-19T15:45:38.133Z,921890952804695271_1552126150
2015-02-17T15:28:50.734Z,905226954482426323_1546125551
2015-02-17T09:39:00.848Z,922289111157767249_1203024414
2015-02-14T13:12:46.492Z,709308967747053164_1258946016
2015-02-20T14:20:20.298Z,921511968194750981_254045313
2015-02-18T15:43:21.266Z,923067782517118798_27960660
2015-02-18T11:41:37.345Z,836805567162613572_50914862
2015-02-14T13:12:46.433Z,919493496836025309_264428161
2015-02-16T10:00:44.074Z,829573537967213367_25331633
2015-02-14T21:13:14.019Z,916038827960666051_1486910992
2015-02-16T23:05:15.846Z,857379367426681896_19373546
2015-02-18T19:45:17.081Z,923311851368279972_1574448514
2015-02-16T09:00:34.195Z,895457662668410066_1050249130
2015-02-16T11:00:32.710Z,918689217494353745_6288808
2015-02-16T14:00:33.937Z,867269890640748621_1546125551
2015-02-16T09:00:34.149Z,920914450768824394_25331633
2015-02-18T22:46:59.400Z,923317797087439362_264428161
2015-02-16T09:00:33.880Z,920947123752131592_306847678
2015-02-16T09:00:33.088Z,921502728328102185_1488435815
2015-02-16T09:00:33.865Z,889963132968013635_1050249130
2015-02-16T09:00:34.452Z,920529514031319567_25331633
2015-02-16T10:00:43.473Z,862886040540061710_1546125551
2015-02-16T09:00:34.173Z,898358538718448963_1050249130
2015-02-16T11:00:32.686Z,921164347268491655_264428161
2015-02-16T09:00:33.381Z,921013580401112106_45181948
2015-02-17T09:47:33.604Z,922290701755284598_1203024414
2015-02-18T12:42:01.639Z,870322884199644825_5261854
2015-02-17T15:28:51.077Z,792789399897737472_25331633
2015-02-20T18:58:15.338Z,916597008901377510_1050249130
2015-02-16T10:00:43.592Z,919053020694690863_16389206
2015-02-18T12:42:01.521Z,923104318809964413_50914862
2015-02-16T09:00:32.121Z,787779450402408715_1441941441
2015-02-16T09:00:32.988Z,921517061424462662_1280577733
2015-02-16T23:05:15.833Z,842833028013583702_19373546
2015-02-20T12:18:08.249Z,904533802175996137_1546125551
2015-02-14T12:12:46.421Z,481248483161606594_247905705
2015-02-17T22:36:49.305Z,626956495916609809_268578819
2015-02-16T23:05:16.439Z,833838634035143146_197502647
2015-02-17T16:29:11.616Z,903834531289658288_1056869123
2015-02-18T11:41:38.121Z,923068702028918735_1574448514
2015-02-14T14:12:47.756Z,782324301030829311_19501610
2015-02-19T15:45:38.362Z,733432663587167215_443814613
2015-02-19T22:51:40.364Z,828243353084532762_7757981
2015-02-20T15:21:21.895Z,924626611033340478_14950253
2015-02-14T17:12:47.767Z,920338495268878008_45181948
2015-02-20T16:22:11.895Z,924664100099812354_1469205090
2015-02-18T01:37:56.303Z,910698455610657660_1103907785
2015-02-18T14:42:54.467Z,916741295865918147_266130315
2015-02-16T09:00:33.153Z,921198900998639291_865830066
2015-02-19T15:45:38.345Z,731787520421403097_443814613
2015-02-19T18:48:25.554Z,923996856589090708_1552126150
2015-02-16T23:05:16.519Z,921768337109005165_9626387
2015-02-16T10:00:43.541Z,852890000143459288_1546125551
2015-02-17T11:47:33.898Z,918290511574901600_1546125551
2015-02-17T09:39:01.015Z,915149725742064630_6432487
2015-02-14T13:12:47.023Z,674723291755298540_16389206
2015-02-18T14:42:54.512Z,923144602117784389_1488435815
2015-02-16T11:00:32.692Z,921093961629657310_264428161
2015-02-17T09:39:00.870Z,922284931693214722_1203024414
2015-02-19T15:45:38.417Z,909644449633016446_443814613
2015-02-18T13:42:28.877Z,923129359228248595_1546125551
2015-02-14T14:12:47.866Z,918754773173365244_264428161
2015-02-14T11:12:44.785Z,915300367212785790_292580043
2015-02-14T18:12:49.920Z,915259837849182557_1205152983
2015-02-17T08:39:01.939Z,915143160523628740_5372279
2015-02-16T09:00:33.833Z,920973485490878180_1575703884
2015-02-17T08:39:01.822Z,897067052888728215_5372279
2015-02-17T12:47:34.436Z,922361294945474078_635649820
2015-02-16T23:05:15.638Z,921900090600681528_22942523
2015-02-17T20:36:08.482Z,905682613495179262_364987088
2015-02-16T09:00:34.098Z,892877305641209772_1050249130
2015-02-16T09:00:34.185Z,889693967233355518_1050249130
2015-02-16T23:05:16.290Z,921855931694115894_1574448514
2015-02-17T11:47:33.977Z,922351027690295872_352153219
2015-02-17T10:48:00.620Z,919518494314767190_1546125551
2015-02-18T11:41:37.301Z,825830192668475153_50914862
2015-02-17T20:36:08.713Z,891082803876882611_5090665
2015-02-17T15:28:50.991Z,922401127132275492_5372279
2015-02-17T15:28:50.886Z,922437032673487196_291462761
2015-02-17T20:36:08.686Z,854449228176059240_5090665
2015-02-17T15:28:50.793Z,922459533199581713_1546125551
2015-02-18T20:45:53.522Z,892002917819685247_55604165
2015-02-16T23:05:16.188Z,881392143271638967_1329015428
2015-02-17T11:47:33.966Z,918653467810636152_1546125551
2015-02-17T22:36:49.319Z,922614097448627184_264428161
2015-02-16T09:00:34.111Z,891099550478011935_1050249130
2015-02-14T12:12:45.512Z,516760974436010227_247905705
2015-02-17T00:06:07.396Z,921973908630506420_25331633
2015-02-19T16:46:46.093Z,923927645967131320_1546125551
2015-02-17T20:36:08.440Z,922609874348234620_635649820
2015-02-16T23:05:15.946Z,846160109205411069_635649820
2015-02-19T21:50:55.551Z,895767551839530380_19373546
2015-02-18T17:44:15.260Z,923241818169759135_635649820
2015-02-17T20:36:08.668Z,843989303100599174_5090665
2015-02-16T23:05:16.276Z,918115633601099123_1329015428
2015-02-18T18:44:50.429Z,923278329055957378_352153219
2015-02-18T18:44:50.424Z,923278178673369097_498503207
2015-02-16T10:00:44.129Z,855056269316819535_25331633
2015-02-18T11:41:37.997Z,845361206809853705_50914862
2015-02-16T09:00:33.372Z,921017772147444143_1103907785
2015-02-18T07:40:04.275Z,922947922982388390_1488435815
2015-02-16T23:05:16.240Z,906652857393395057_1329015428
2015-02-17T15:28:50.819Z,922405904304583609_50199875
2015-02-16T09:00:34.265Z,920841290932331042_1546125551
2015-02-17T20:36:08.470Z,865163572863345717_364987088
2015-02-17T20:36:08.691Z,886020495039424782_5090665
2015-02-17T20:36:08.676Z,855602489566325389_5090665
2015-02-16T23:05:16.071Z,683014137685213095_50914862
2015-02-16T12:00:32.900Z,921609992646654252_254957525
2015-02-19T15:45:38.248Z,909423768735205285_37199240
2015-02-14T14:12:47.790Z,920230922201827411_1103907785
2015-02-18T14:42:54.478Z,923155375365733241_1280577733
2015-02-16T10:00:44.104Z,921554468297286597_1546125551
2015-02-18T11:41:36.886Z,802574386116427141_50914862
2015-02-18T11:41:38.137Z,923067022626572314_1360605561
2015-02-18T11:41:37.325Z,835185884160327322_50914862
2015-02-17T09:39:01.024Z,922264905482925333_45181948
2015-02-18T11:41:38.028Z,907413053569127747_27960660
2015-02-16T23:05:16.460Z,870896520493883770_197502647
2015-02-16T10:00:43.723Z,784621537672661747_25331633
2015-02-19T11:54:22.363Z,891392782177444712_1546125551
2015-02-18T22:46:59.413Z,910914421218488960_281340139
2015-02-14T13:12:46.376Z,916738951655549559_264428161
2015-02-16T10:00:44.158Z,904828794111952906_1441941441
2015-02-14T13:12:46.409Z,911676904945314779_264428161
2015-02-18T11:41:38.127Z,923066613533215658_1103907785
2015-02-17T20:36:08.722Z,917338881132227341_5090665
2015-02-18T10:41:10.911Z,923040505242801197_635649820
2015-02-16T23:05:16.232Z,904175297866676204_1329015428
2015-02-17T20:36:08.543Z,922593909089809718_1575703884
2015-02-16T14:00:34.023Z,921668657604786603_1292482365
2015-02-16T23:05:16.491Z,916605007177539653_197502647
2015-02-16T09:00:32.964Z,823226977321052060_1050663928
2015-02-16T15:00:34.376Z,890021926050242660_1546125551
2015-02-19T17:47:43.605Z,923970634865492524_1488435815
2015-02-16T09:00:32.347Z,774891768177396555_1441941441
2015-02-16T10:00:44.137Z,916107186040047673_25331633
2015-02-19T21:50:55.830Z,923934403924232817_145497721
2015-02-14T13:12:46.991Z,624073627263942253_16389206
2015-02-19T15:45:38.111Z,918940191321882315_1552126150
2015-02-14T18:12:49.936Z,920258574736597374_1205152983
2015-02-16T09:00:34.056Z,816039209344208238_1050249130
2015-02-16T09:00:34.422Z,920808691512031510_1280577733
2015-02-16T09:00:34.479Z,920800694759113553_1488435815
2015-02-16T09:00:33.361Z,921006777628705674_1159534687
2015-02-16T09:00:33.229Z,921086705963587321_635649820
2015-02-16T09:00:34.244Z,920855829316406612_1050249130
2015-02-16T09:00:34.209Z,896936464829418585_1050249130
2015-02-16T09:00:33.794Z,920996127482190317_55111413
2015-02-16T10:00:43.708Z,915916506311926068_5372279
2015-02-16T23:05:15.991Z,849771973059499316_635649820
2015-02-16T16:00:49.830Z,921736083158030194_635649820
2015-02-16T09:00:34.158Z,890318718209396310_1050249130
2015-02-16T23:05:16.034Z,854831853537548125_635649820
2015-02-16T23:05:15.880Z,831660709288564292_635649820
2015-02-16T23:05:15.862Z,831178152272942558_635649820
2015-02-16T23:05:16.056Z,855198953116489127_635649820
2015-02-17T00:06:07.423Z,921754655903541933_264428161
2015-02-14T20:13:04.057Z,920406058200631626_145497721
2015-02-17T08:39:01.481Z,922226962163613712_1488435815
2015-02-14T12:12:46.461Z,920167480870799869_1103907785
2015-02-16T23:05:16.018Z,851204310611744239_635649820
2015-02-17T08:39:01.651Z,922223480224306669_635649820
2015-02-17T10:48:00.648Z,920244111700173364_1546125551
2015-02-16T10:00:43.460Z,865803571818963786_1546125551
2015-02-17T08:39:01.772Z,893274401924162060_5372279
2015-02-17T00:06:07.430Z,921854411568933307_264428161
2015-02-17T08:39:01.428Z,922229443840320483_1497445135
2015-02-16T23:05:16.098Z,912370805522602702_617581829
2015-02-16T23:05:15.888Z,834628452434531443_635649820
2015-02-17T08:39:01.846Z,897853274066231673_5372279
2015-02-17T20:36:08.513Z,922594175728925308_1280577733
2015-02-17T15:28:50.832Z,922444608012978555_1441941441
2015-02-16T09:00:33.954Z,890489192532970868_1050249130
2015-02-18T11:41:37.261Z,815615347327237907_50914862
2015-02-18T11:41:37.218Z,812166040569773348_50914862
2015-02-17T20:36:08.496Z,917273166439556218_364987088
2015-02-18T11:41:37.840Z,840319395762535804_50914862
2015-02-18T11:41:38.097Z,917904626304046649_27960660
2015-02-18T11:41:38.074Z,917406780949681244_27960660
2015-02-18T11:41:36.874Z,793147204591943077_50914862
2015-02-18T11:41:38.056Z,913152020922913905_27960660
2015-02-18T11:41:36.866Z,781557935859564319_50914862
2015-02-18T11:41:37.822Z,838977746008538493_50914862
2015-02-18T10:41:11.018Z,923033506480307071_1591665685
2015-02-16T14:00:33.995Z,921683708593900771_865830066
2015-02-17T11:47:33.890Z,915956716129525974_1546125551
2015-02-18T11:41:38.020Z,848274535815577238_50914862
2015-02-14T09:12:44.486Z,920076157859971337_1488435815
